well_id,permeability_md,porosity_fraction,net_to_gross,thickness_ft,well_depth_ft,tubing_diameter_in,choke_size_64th,well_type,completion_type,artificial_lift,reservoir_pressure_psi,reservoir_temp_f,bottomhole_pressure_psi,wellhead_pressure_psi,oil_gravity_api,gas_oil_ratio_scf_bbl,water_cut_fraction,fvf_oil,oil_viscosity_cp,oil_rate_bbl_day,gas_rate_scf_day,water_rate_bbl_day,productivity_index,oil_price_usd_bbl,gas_price_usd_mcf,daily_opex_usd,drilling_cost_usd,completion_cost_usd,total_capex_usd,daily_revenue_usd,performance_index,oil_cut,profit_per_barrel,production_efficiency,economic_efficiency,ranking_score,drill_date,well_age_days,production_months,days_since_workover,pressure_drawdown,total_liquid_rate,productivity_factor,depth_category
140,2.1579003388049176,0.08524606139681919,0.8594798340565684,48.54388220074106,7630.636817076924,2.875,43.10264264724376,Horizontal,Perforated,Rod Pump,3812.4802796657004,178.65083972745873,3347.973915778067,2678.3791326224537,45.59270226889676,95.0301386588585,0.5723346376545918,1.1028509041597658,65.61116453243524,5.0,475.1506932942925,6.691368412935189,0.0012442482255126518,76.47008586553555,2.770753155728656,345.4977365837044,1197501.7656111033,516838.30277830875,1714340.068389412,38.16921802686517,47.19166033046862,0.4276653623454082,7.484160397424543,0.4286653623454082,0.11047602917542655,14.596833232246405,2023-03-22,651,1.0584416267067944,124.60899343680758,464.5063638876336,11.691368412935189,0.18395250476998093,Medium
141,9.276273787136212,0.1332107650354936,0.6583832458800362,119.64265157431926,8893.553375263273,3.5,22.179138792717374,Horizontal,Perforated,Gas Lift,4751.543640371462,209.7742203523083,4276.389276334316,3421.1114210674527,32.664969167723115,222.93609797624717,0.18323258097853368,1.1066880829392876,99.40081911292474,6.173712605098749,1376.3433982074869,1.3850012665857243,0.006642371504868539,69.38265335939356,4.14842889186379,380.75481653196533,1155092.159109808,523648.6946146582,1678740.8537244662,53.303407806369705,91.64551014556737,0.8167674190214663,8.496310105606232,0.8177674190214663,0.1399940473291288,26.723537221072068,2023-06-12,569,36.98382434904177,222.18238913663387,475.1543640371465,7.558713871684473,1.2356995278631102,Deep
142,27.306991117105223,0.23345107626446965,0.8983127685096013,72.02597495239144,9988.954955712636,2.875,53.006833305128936,Vertical,Perforated,Rod Pump,5054.142804184125,253.61278575823812,4404.019508447078,3523.2156067576625,27.43382683141378,125.43841731578472,0.047960792245517365,1.1037631525194735,100.0,14.177223589778762,1778.368489033856,0.7142039481834328,0.01600717436632649,64.99190805957306,4.253010178367809,386.0468124797567,1125338.8448337894,502691.1724141361,1628030.0172479255,542.9214188919046,226.64274166223018,0.9520392077544826,38.027100680876686,0.9530392077544826,1.4063616155887158,36.09585290631997,2020-04-24,1713,35.77036465491936,44.46211673095757,650.1232957370476,14.891427537962196,6.374846465832527,Deep
143,1.480702689703227,0.13702043243181974,0.7381444251467595,62.186053501963315,7020.787273745295,4.5,53.79803611970667,Horizontal,Open Hole,Gas Lift,3465.790712357415,210.55464837346324,2882.558131817724,2306.0465054541796,34.91405962679364,146.87289292662615,0.19090431637934638,1.1044061867877988,89.1282279926934,5.0,734.3644646331308,1.1797373555225952,0.0006904911275872933,81.1270628603447,3.6853768001713534,358.88761009297554,1030748.0321263378,516221.1504742483,1546969.182600586,49.45411396957718,91.1945209341447,0.8090956836206536,9.696885092073957,0.8100956836206537,0.13779833178628068,26.14738420471752,2021-06-25,1286,1.4573551273095808,257.6126024123655,583.2325805396908,6.179737355522596,0.20288652284609476,Medium
144,8.887393914126827,0.07484285234409468,0.8475304045567424,93.66529754143743,8571.86639971711,4.5,62.82105192786106,Horizontal,Perforated,Natural Flow,4437.824541287931,211.21909196279933,3994.042087159138,3195.233669727311,28.406932130626224,581.7346758813328,0.04163949718786771,1.11745204027644,100.0,11.361791414710304,6609.548046067808,0.49365430505477104,0.006313636018354899,69.16888522913557,3.6944373037229195,314.6167968390016,1342510.3520712531,489813.46483573836,1832323.8169069914,495.6842103846151,238.63073955167323,0.9583605028121323,43.24666122857929,0.9593605028121323,1.5755173130132363,35.86886684650281,2023-11-11,417,18.371401987846934,229.74899985178865,443.78245412879323,11.855445719765076,0.6651579104387998,Deep
145,9.581966039415942,0.13771284679570278,0.8584506417013927,46.36291936047501,7796.109065216349,3.5,36.10469373737221,Horizontal,Perforated,Natural Flow,4063.2222355961994,165.38926797269107,3373.230629918533,2698.5845039348264,42.48964590029803,145.93004576004992,0.10208667845723836,1.1043779013728017,82.92976686634982,5.906212310862852,861.8938327927862,0.6714956901937825,0.0041640178181037435,84.36753263530426,3.630871291493021,293.39811711951444,1129962.3485711056,402516.95176520344,1532479.300336309,208.0238683420452,151.97907239577378,0.8979133215427616,34.63478438246558,0.8989133215427616,0.7090156896177612,30.428940131548586,2020-11-02,1521,29.51714144529994,421.9665445026481,689.9916056776665,6.577708001056634,1.3195598211877146,Medium
146,16.14843065330875,0.13636382151261647,0.4283507034690529,35.951739107303354,8927.163653810883,2.875,33.47758526475328,Horizontal,Perforated,Rod Pump,4251.215922523808,187.46889415797213,3460.8534263214574,2768.682741057166,28.236542529560197,50.0,0.19448193195360733,1.1015000000000001,100.0,5.0,250.0,1.2071839120163845,0.002257694678588709,82.96262799526913,2.939676652265471,352.9788204501252,1393579.0610866204,500887.34588524123,1894466.4069718616,62.569238689286806,94.39533096615966,0.8055180680463927,12.268478174369962,0.8065180680463927,0.17726060336848917,26.13253033285123,2015-09-05,3406,22.279280637327687,30.0,790.3624962023509,6.207183912016385,2.2020617153166593,Deep
147,2.14480639404934,0.05,0.8149060528858011,52.49403537096708,10264.186540111536,4.5,50.19463390500292,Vertical,Open Hole,Rod Pump,5089.12352464769,207.61641842065174,4275.300883804772,3420.2407070438176,34.07704297431338,150.13813356263452,0.23259799346800242,1.104504144006879,94.19895166912171,5.0,750.6906678131726,1.5154878954615096,0.0008818448432096019,76.66316509375123,3.0081376396407906,366.65735329657684,1778776.08258292,675727.4217072144,2454503.5042901346,18.91665302575518,80.00855442238513,0.7674020065319975,3.7091476521088595,0.7684020065319975,0.05159218233502639,24.688936573334747,2024-08-04,150,37.56534757986384,106.79455948446837,813.8226408429182,6.51548789546151,0.107240319702467,Deep
148,1.9729766395721546,0.14728525667410938,0.6542471931613876,10.0,7639.5076438504775,4.5,15.418356755147887,Horizontal,Perforated,Natural Flow,3871.6479115870616,179.32841320733837,2947.3493609771194,2357.8794887816957,42.51765993556473,174.83503172481292,0.33771156742551756,1.1052450509517444,75.38307163066388,5.0,874.1751586240646,2.5495768980696956,0.00015492853089334538,84.70885889088159,4.55858155821993,291.44465333657445,1323048.2953815295,418395.7999011349,1741444.0952826645,136.08463987459112,95.91848703666938,0.6622884325744824,26.683262720508065,0.6632884325744824,0.4669313309290116,22.501157569104695,2016-07-21,3086,20.9965416338184,204.62371087690457,924.2985506099421,7.549576898069695,0.2905903707714066,Medium
149,12.45275104059194,0.1384532734895661,0.5293292349317623,46.47488312507718,5495.198499989404,4.5,38.62726877241495,Horizontal,Perforated,Natural Flow,2844.9463307170995,141.99504229967562,2317.369737206078,1853.8957897648625,29.302384331317253,74.84417929503182,0.04086942608707819,1.1022453253788511,100.0,5.0,374.2208964751591,0.21305432538491673,0.002779273119562121,69.5594078198117,4.088193155431698,267.66503932527894,965622.5501938214,472872.8680543044,1438495.4182481258,81.66188708136877,124.16307479158779,0.9591305739129218,16.012134721837015,0.9601305739129218,0.3050898514322951,31.05922467020705,2016-11-14,2970,8.23155956433034,30.0,527.5765935110217,5.213054325384917,1.7241241455205547,Medium
150,9.944152333549173,0.1848103182406709,0.7056011332452272,38.691774032165384,9115.85251532044,2.875,38.58986560732765,Deviated,Perforated,Rod Pump,4820.483092540802,219.52309997824005,3858.0248776430926,3086.419902114474,38.28914826655715,322.86560074663856,0.1541267877966559,1.1096859680223992,72.55528070310612,5.0,1614.3280037331929,0.9110502813130125,0.0033719145466331326,82.83776905655012,3.664869587604,354.5695754345174,1642309.9906916867,410808.0733845327,2053118.0640762195,65.53557145353244,98.53240356404895,0.8458732122033441,12.850112049712244,0.8468732122033441,0.1848313448022719,27.365588349416615,2016-10-05,3010,46.89153434086994,95.15827965465571,962.4582148977097,5.911050281313012,1.837781957396933,Deep
151,9.492413022728847,0.24244780474726726,0.8838812977880871,56.72978078434794,6750.942172091822,3.5,13.010494877381685,Vertical,Open Hole,Natural Flow,3754.969679789661,168.53912949429792,2862.626155723512,2290.1009245788096,27.212677131964377,50.0,0.12554866285120045,1.1015000000000001,100.0,5.0,250.0,0.7178702458533008,0.00432112843674226,82.7857289727785,3.980052261081889,280.72729196677153,1113314.4689688866,615733.229567355,1729047.6985362417,134.19636596239144,128.4790175841796,0.8744513371487995,26.313012933802245,0.8754513371487994,0.47803106360701003,28.916273293625444,2016-04-23,3175,12.37587966047419,512.971759328564,892.3435240661488,5.717870245853301,2.3014146991149804,Medium
152,10.448393238388489,0.20632825147738787,0.6867304262223125,85.14223226741075,7785.326394554333,4.5,31.40710878838716,Vertical,Perforated,ESP,3829.1526087378043,167.97759645516885,3391.951351918653,2713.561081534923,36.955065017577446,140.0971067255191,0.2615797111197101,1.1042029132017657,100.0,5.0,700.4855336275955,1.7712091664932783,0.005532634019775905,71.98578510755083,3.4511331769761964,392.12447311203664,1251022.3457642482,582970.4129373712,1833992.7587016192,-29.778078709188435,67.60678598002633,0.7384202888802899,-5.838838962585968,0.7394202888802899,-0.07594037289450263,23.516023318012,2022-07-23,893,34.73153859544262,103.06527899882707,437.20125681915124,6.7712091664932785,2.155798707624859,Medium
153,3.7433288351193594,0.13655556547225847,0.8221984599839384,63.480696872462694,9180.546255307421,3.5,55.78394871976331,Vertical,Open Hole,ESP,4648.159794749612,227.23605304566553,4183.343815274651,3346.6750522197212,39.537974790860176,56.226874252956016,0.07084587353107803,1.1016868062275889,65.76029353113526,5.0,281.1343712647801,0.38123813512343385,0.0026968353538583,70.70280610900834,3.647957415460863,404.6867006881977,1912205.3580421605,372168.7179646181,2284374.0760067785,-50.14710392875969,80.96617899684131,0.9291541264689219,-9.832765476227392,0.9301541264689219,-0.12391586835811771,29.146789098448124,2016-01-03,3286,7.728346648211382,760.8710591301281,464.81597947496084,5.381238135123434,0.5111723858283347,Deep
154,9.320848796728576,0.09467370456291647,0.7546512623837097,22.762604789654624,8446.092280296662,3.5,55.944602831700976,Horizontal,Slotted Liner,ESP,4191.352739568197,190.0064525897095,3643.041222665786,2914.4329781326287,34.662795746548255,131.20956724342255,0.05191690071040193,1.1039362870173028,100.0,5.0,656.0478362171127,0.2737990266333092,0.0014503730280917245,78.29028545827467,3.975613528936084,397.2347218295999,1465469.6040870475,298153.75715279835,1763623.3612398459,-3.1751018849325874,93.19340129426075,0.9480830992895981,-0.6225689970456054,0.9490830992895981,-0.007993011966095444,29.989652567335455,2020-01-19,1809,16.463592847844836,30.0,548.3115169024109,5.273799026633309,0.8824392852570967,Deep
155,9.905324821458523,0.278667990162493,0.595794957180212,75.82855799095628,7847.419961670433,3.5,13.557309235502135,Vertical,Open Hole,Rod Pump,3711.0219852412442,183.85152248767002,3189.503018876471,2551.602415101177,35.26821029982655,288.0765702320924,0.16475523592808833,1.108642297106963,100.0,5.0,1440.382851160462,0.9862680124523415,0.004036518043456439,94.68244455161773,1.8405753437363284,341.96046762915665,978141.5831567153,586570.1178834613,1564711.7010401767,134.10288829031856,115.29465277435462,0.8352447640719116,26.294683978493836,0.8362447640719116,0.3921590387920165,27.533507756904807,2015-12-23,3297,21.77529759622992,227.74405670094546,521.5189663647734,5.986268012452341,2.7602969599025013,Medium
156,3.617013126130096,0.1529609217007244,0.9528074301653503,120.79545856801973,7136.177431312519,3.5,13.080369433878527,Vertical,Perforated,ESP,3433.931495414957,174.65010982666143,2773.3560511499936,2218.684840919995,38.551886572484236,140.05004248880135,0.029407451926455327,1.1042015012746642,93.5088997237003,5.0,700.2502124440068,0.15149210493323326,0.00403185167426829,72.67764538676496,4.2249111344731025,384.01326641805844,671575.6267028495,366073.2878011917,1037648.9145040412,-17.66654456476175,91.60772780661918,0.9705925480735447,-3.464028346031716,0.9715925480735447,-0.04600503709038259,30.57802565016226,2021-09-21,1198,10.034904212772004,156.58615976520053,660.5754442649636,5.151492104933233,0.553261661576478,Medium
157,47.74023346034547,0.1506964645956473,0.7889676497111056,86.65232788488971,4000.0,2.375,22.710946712108377,Deviated,Perforated,Rod Pump,2321.964396062199,128.09205834115184,1655.2554102000004,1154.1110020181566,32.75593132300424,116.27685170977108,0.24246409056548288,1.1034883055512932,100.0,14.157821172261443,1646.2268729805012,4.531479842326869,0.02957714387475398,70.49227626706626,4.167472176925686,329.9260327729805,571061.7009286017,582826.6356788999,1153888.3366075016,674.9516133318466,228.46004007727473,0.7575359094345171,47.339043264546156,0.7585359094345171,2.0457664636493704,31.73798292374673,2018-09-30,2285,22.148100089324647,124.96088119437016,666.7089858621985,18.68930101458831,7.194284401444889,Shallow
158,11.867848309928178,0.14879374564449982,0.9160003073590135,12.314905863614559,9047.481223634302,3.5,56.986899503023636,Vertical,Perforated,ESP,4731.281763438046,217.03862983887353,3931.292175934066,3145.033740747253,42.11642904863702,182.26598850369604,0.23158286277847112,1.105467979655111,61.51656313630962,5.0,911.3299425184802,1.5068805091966977,0.001968613554408218,86.78394801576778,2.875449378314034,404.48169274553976,1526692.4361713452,436192.69647332147,1962885.1326446666,32.058530449952855,82.2309293910678,0.7684171372215289,6.285986362735854,0.7694171372215289,0.07925829777942742,24.784622642077146,2021-02-04,1427,8.38665268061225,636.3380209099141,799.9895875039801,6.506880509196698,1.7658616027749603,Deep
159,2.2449797537903295,0.15990423803839274,0.6005758972909624,63.00524207625182,7620.5724511613535,2.375,15.21854476411594,Horizontal,Slotted Liner,ESP,3925.154496683194,125.7682200572181,3317.242538118706,2653.7940304949648,45.96912837873673,146.45831658144814,0.14948136766956083,1.1043937494974436,96.971376235795,5.0,732.2915829072407,0.8787649454956092,0.0007932124329602481,75.68132555699349,4.4952820129253785,389.58448945710916,1362318.3308004085,569499.9668887765,1931818.297689185,-7.886004491282165,82.40006867036284,0.8505186323304392,-1.5462753904474835,0.8515186323304391,-0.02024209049562371,27.022804152936125,2024-07-28,157,27.273307332336838,30.0,607.911958564488,5.878764945495609,0.35898177694146116,Medium
160,14.247103296805252,0.14278197940380288,0.5725179138524128,14.2934246980053,10270.004417533588,3.5,48.31982094713699,Vertical,Perforated,Rod Pump,5309.198772810465,220.73965562010704,4778.278895529419,3822.6231164235355,27.593722725891027,313.3917713832525,0.11945210178453401,1.1094017531414977,100.0,5.0,1566.9588569162624,0.6782820467245912,0.0010509041411617473,83.66021064984602,1.726148172271449,365.8783262220604,1155229.4132654578,544411.6426168415,1699641.0558822993,55.12753019406023,100.39680377220861,0.880547898215466,10.809319645894163,0.881547898215466,0.15067175681951162,28.32936797753224,2024-11-21,41,32.19452286844911,407.40377398206294,530.919877281046,5.678282046724592,2.0342296094882997,Deep
161,2.7879828172587797,0.12131689965598819,0.8220832059398042,33.180181839584634,8597.042044942804,2.875,13.66527469833378,Horizontal,Perforated,Natural Flow,4424.987660607776,248.76403864504164,3538.3545921652913,2830.6836737322333,49.13647659566161,336.7566454305918,0.17075145637216077,1.110102699362918,37.85019322806372,5.0,1683.783227152959,1.0295541172392415,0.0018098949622278974,89.74631127515121,3.782362467851002,299.4999745666673,1477682.4389164662,446354.5884977065,1924037.0274141727,155.60026029146923,123.83028988306788,0.8292485436278392,30.509854959111614,0.8302485436278392,0.5195334674622263,27.65273690029961,2019-01-06,2187,3.9344113493165063,211.53462020546294,886.6330684424847,6.0295541172392415,0.3382294316840026,Deep
162,16.233623300950494,0.12265705293798039,0.809271727122988,55.52398297406247,7188.311941197736,3.5,42.89571980987822,Horizontal,Perforated,Natural Flow,3868.831700073083,174.14380271281362,3421.0200335249333,2736.8160268199467,32.57209792401252,496.3518852656107,0.16884642570524624,1.1148905565579683,100.0,6.415968023753679,3184.577824394013,1.303383632544124,0.006542718083445732,55.929761139301746,3.5319464372450025,289.2264231039057,1322941.103176323,412100.79868038895,1735041.901856712,80.86489424303335,102.76600714846174,0.8311535742947538,12.41026566555328,0.8321535742947538,0.27959027178503093,27.55548764552671,2020-01-17,1811,41.9432096908619,53.95488381167611,447.8116665481498,7.719351656297803,1.9911683925999168,Medium
163,23.537516123761055,0.14836233648920008,0.7255376376056643,50.3213398501967,9600.30513256406,2.875,27.93976875067211,Deviated,Perforated,Natural Flow,4556.6255098289075,205.07967849008048,3579.587541583634,2863.6700332669075,50.0,197.75320919369867,0.3455958460587978,1.105932596275811,45.5128449697691,10.046384907929713,1986.7048563382418,5.305564711980037,0.017073011418650225,74.62420408551075,3.252423140240448,326.42457830744496,1615367.5683225666,557579.6712890932,2172947.2396116597,429.7405042310797,149.8388033547213,0.6544041539412022,42.35405103695842,0.6554041539412022,1.3165078023822274,25.725019736561766,2024-03-31,276,9.70162159697567,417.4951358606638,977.0379682452735,15.35194961990975,3.49208088727341,Deep
164,3.252154441025953,0.12282876144331174,0.8404315177399228,85.50563989411958,9726.694108937285,3.5,52.17918192608855,Deviated,Perforated,Natural Flow,4445.967323088099,237.96346178995393,4001.370590779289,3201.0964726234315,32.6806633130891,50.0,0.3127512003397041,1.1015000000000001,85.78053046850992,5.0,250.0,2.2753822590730146,0.002473403806370832,72.70196296684226,3.515493861989851,312.04232334844585,1580313.162406253,430741.42800895014,2011054.590415203,52.3463649512629,79.80444344947978,0.6872487996602958,10.263993127698608,0.6882487996602958,0.16775405460883488,22.548640635362617,2021-08-11,1239,11.592033990055219,100.95888534874183,444.5967323088098,7.275382259073014,0.3994581020135836,Deep
165,19.363234307718265,0.11435771086614177,0.6685681305422457,121.18475694348075,7671.4522784712835,4.5,21.08666513422036,Vertical,Perforated,ESP,4379.697471704215,168.2674738629272,3413.096533918212,2730.47722713457,40.65902860113576,310.97494647431625,0.33932115020349723,1.1093292483942296,88.5176036154833,7.792367635802973,2423.231108452024,4.0021125962954525,0.015976493089046927,65.37669232554916,3.9661844466620506,400.1975544705157,1120152.334345605,610898.0238527103,1731050.3581983154,118.85264847595226,83.89276432376771,0.6606788497965028,15.059188061233813,0.6616788497965028,0.29698494443126006,22.861488713093593,2017-11-25,2594,32.08344248390396,302.98167840569477,966.6009377860028,11.794480232098426,2.214335150395402,Medium
166,11.164966970008328,0.15532151138459482,0.5547262695553027,59.61603953415128,9790.467298359841,2.875,43.79530244583775,Vertical,Perforated,Rod Pump,4592.220815920615,243.91285510529875,4132.998734328554,3306.3989874628433,40.616084892235264,560.0785142142075,0.37124369486900327,1.1168023554264264,57.59471828676808,5.0,2800.3925710710378,2.952201841946452,0.005740375695657221,55.81365909139262,2.0555453968118376,363.3568748255449,1333461.0397780363,416765.00854119123,1750226.0483192275,-78.53224530985062,48.157716363864154,0.6287563051309968,-15.398479472519732,0.6297563051309968,-0.21612979071210794,19.883685848156247,2021-11-15,1143,23.03129984041746,88.63034209070294,459.22208159206093,7.952201841946453,1.7341595443407736,Deep
167,16.811449295841232,0.13725113912895723,0.5614792058120218,31.14661070117827,7167.037916920929,2.875,21.198221936249556,Vertical,Open Hole,Rod Pump,3716.631745347748,194.16373857449213,3331.8028349901006,2665.442267992081,31.90150769421318,1204.4470194287937,0.21588383221033067,1.136133410582864,100.0,5.0,6022.235097143968,1.3766044226456668,0.0025877379520570323,59.08501845972658,4.300771672231186,335.54698359185494,1243956.8953443454,535035.0320805497,1778991.927424895,-14.221633183908864,68.83068413503963,0.7841161677896693,-2.78855552625664,0.7851161677896693,-0.04238343325776236,24.971072985055887,2019-07-03,2009,24.471593161040087,342.602070363135,384.8289103576476,6.376604422645666,2.307390566262915,Medium
168,49.24426837405959,0.22519964942913442,0.7937144767103849,10.0,8239.471654111854,2.875,47.96497585428061,Horizontal,Perforated,Rod Pump,4095.8076562484916,218.21714670226822,3686.2268906236427,2948.9815124989145,35.581019105435225,571.0946560863808,0.10457607107550787,1.1171328396825915,82.88352714014003,6.737115253584456,3847.5305187601252,0.7868231281532119,0.0042213070977685525,76.04368781869418,3.1717811900953468,350.02432780323295,1380114.8678240143,460979.5494039745,1841094.4172279888,174.49428626662723,130.68586808151437,0.8954239289244921,25.521624222313072,0.8964239289244921,0.4985204524547209,30.099207742041116,2017-04-07,2826,7.023284274467236,182.21962572673718,409.58076562484894,7.5239383817376675,11.08979197423243,Deep
169,5.781203528872032,0.05,0.559912518934001,100.34059099304515,8857.11258157817,4.5,56.92596993540193,Horizontal,Perforated,ESP,4499.4644531878075,177.6100763603335,3735.3739358766115,2988.2991487012896,46.51920445085449,108.56395731691403,0.3163495849502866,1.1032569187195076,63.26822843488386,10.489100691235855,1138.7382797361429,4.853676269993436,0.004653211127139531,69.65963970681169,4.3123622785397435,419.6475538138648,1241642.1976863206,500571.41105527896,1742213.6087415996,315.9300731887576,118.75043042396412,0.6836504150497134,29.83540174004006,0.6846504150497134,0.752846216587,25.407289513725328,2018-03-15,2484,38.86958362819119,30.0,764.090517311196,15.34277696122929,0.2890601764436016,Deep
170,3.4773267929147513,0.2045753425961231,0.8910702865457457,38.852493223702474,9177.172376021284,3.5,15.100900751098562,Horizontal,Perforated,ESP,4608.686170235828,192.44835402067835,3728.447180978395,2982.757744782716,32.42254040190395,194.3406578987174,0.36373280136511527,1.1058302197369616,100.0,5.0,971.703289493587,2.8583292560079623,0.0010886490757182547,66.98166413080229,4.014814142119954,407.1300530162208,2076456.3012008392,429947.3009388967,2506403.602139736,-68.32052425360604,52.211587313216654,0.6362671986348847,-13.396181226197264,0.6372671986348847,-0.16781007382641935,20.223594473700796,2019-12-17,1842,30.00154956689787,188.79483549816854,880.2389892574333,7.858329256007963,0.7113753199792132,Deep
171,3.035832146753834,0.21230425962488145,0.803324227039988,40.4658042225085,8932.282772923834,3.5,56.5293585613482,Horizontal,Perforated,ESP,4311.300829967326,246.44887533091554,3764.0439645145416,3011.2351716116336,31.659631469963298,154.10500201719086,0.2896265757393646,1.104623150060516,86.36690162524589,5.0,770.5250100859542,2.0385487276010164,0.0010344162058639826,75.9442737971476,3.1551438872461364,403.86137645683937,935263.8925137767,482139.35645901086,1417403.2489727875,-21.708890195558354,66.6262540309501,0.7103734242606354,-4.256645136383991,0.7113734242606354,-0.05375332096873191,22.723651946660095,2020-04-08,1729,7.362956035544433,38.22887013171143,547.256865452784,7.038548727601016,0.6445200962619871,Deep
172,3.2680377065218087,0.05,0.8404853086735421,43.014728063948446,7501.014229155241,2.875,41.24021424720068,Vertical,Open Hole,Natural Flow,4104.157313392529,167.71920278963057,3161.3396533585856,2529.0717226868687,25.77226239051108,112.90777752860053,0.26719734874678924,1.103387233325858,100.0,5.0,564.5388876430027,1.823116931048578,0.0010707951915897703,68.07852949623927,3.4365390428990295,289.333259222601,1072915.5394642306,243824.84379419815,1316740.383258429,52.999448187215364,85.915280670642,0.7328026512532108,10.392048664159876,0.7338026512532108,0.18317786323500332,23.95673399689235,2021-01-02,1460,18.577970250203013,95.56141581469367,942.8176600339439,6.8231169310485775,0.16340188532609046,Medium
173,6.840756265032991,0.13286562029598256,0.8946695167988911,57.662277726713626,9640.546461037162,3.5,15.118187488553342,Horizontal,Perforated,Natural Flow,4868.529731744942,277.3293493660272,4196.290474340462,3357.03237947237,47.540417760839446,187.30433696746869,0.11754678542690303,1.1056191301090241,35.929667252408265,5.47249167433941,1025.0214246221358,0.728959977719958,0.008883821237427123,87.90180638778602,3.4835364583273085,310.8156537739401,1222981.2482936722,418707.75176405045,1641689.0000577227,173.7969493458515,136.13715958549705,0.882453214573097,31.188373083833138,0.883453214573097,0.5591640808163931,29.485054214390722,2021-08-24,1226,39.089266838546415,33.603438100344455,672.2392574044798,6.201451652059368,0.9089013244472373,Deep
174,10.393202376652617,0.13142795670021043,0.7443023775919386,58.8921630854562,7813.359015340372,4.5,31.94234390014387,Deviated,Perforated,ESP,4267.639625417784,200.96095104716622,3563.633917060566,2850.907133648453,31.153787507963173,478.5975785638589,0.2949498820082483,1.1143579273569157,100.0,5.0,2392.9878928192948,2.0916914708849443,0.0040881948746654155,68.79115760812736,4.785008304581338,392.72528162428864,1262054.9748788348,441238.83165898384,1703293.8065378186,-37.319026643748884,61.59270950078529,0.7050501179917517,-7.3174562046566445,0.7060501179917517,-0.09502578109919378,22.466206361774578,2015-06-17,3486,27.71268716137117,30.0,704.0057083572183,7.091691470884944,1.3659573519352244,Medium
175,9.74438088444801,0.07962441526410893,0.6454335027550161,33.611768642144504,7146.45895658721,4.5,17.00817643516548,Vertical,Perforated,Gas Lift,3518.4596731342385,176.43252783292203,2642.1243117736226,2086.3258684934854,44.59984174358355,50.0,0.08284505480719839,1.1015000000000001,69.72270437644794,5.0,250.0,0.45164104992953497,0.0027525701501508676,90.05321519972564,2.5876433705839577,359.4162306158016,654123.1840357836,492812.3470414335,1146935.531077217,91.49675622547255,114.57967848704153,0.9171549451928016,17.94054043636717,0.9181549451928015,0.25457046296631525,29.67628120637164,2024-02-29,307,6.1064926192477325,42.86037852352326,876.3353613606159,5.451641049929535,0.7758906300349334,Medium
176,16.89779684172741,0.11110916562045622,0.5601268319777967,38.54954464080022,7168.493049030004,3.5,47.21948177652789,Horizontal,Slotted Liner,Natural Flow,3815.036817601818,195.03366562652462,3377.5966535603466,2702.0773228482776,30.1891614634322,75.54172292187673,0.35807468314615043,1.1022662516876565,100.0,5.0,377.70861460938363,2.789063742557816,0.003310161654267345,74.69984267952098,3.149541714574954,286.9739942328579,1348235.7509994176,629319.176870216,1977554.9278696338,87.71482820241363,83.25703213014802,0.6419253168538496,17.19898592204189,0.6429253168538496,0.30565427517881505,21.50835820392484,2015-03-28,3567,18.520521152096475,138.36110825107667,437.44016404147123,7.789063742557817,1.877500107908313,Medium
177,7.4857550800206045,0.09447120772670856,0.7668492409300655,25.081872028523648,10909.982587214503,2.375,50.49661552740518,Vertical,Perforated,Natural Flow,5565.736960216979,213.96181627883814,5009.163264195281,4007.330611356225,44.34867692156331,469.24775072242056,0.12935305102885786,1.1140774325216727,56.36962906963484,5.0,2346.2387536121028,0.7428550838586153,0.002292688219282265,68.48100406124956,2.2342495592998866,322.3426809560037,1965580.7575225001,430226.9484003617,2395807.7059228616,25.304422251514325,92.19750555683682,0.8706469489711421,4.961651421865554,0.8716469489711423,0.07850161876319477,27.861350201883205,2015-06-03,3500,12.406636727419526,118.24791176504108,556.5736960216982,5.742855083858616,0.7071883231558903,Deep
178,31.61191407283954,0.23761352217118115,0.6084528975026415,22.74679169637689,6887.024857862083,2.875,13.924605135276742,Horizontal,Open Hole,Rod Pump,3661.270396875177,180.7077356403733,2736.508861519462,2189.2070892155693,41.453144933782,518.5612951959705,0.05387326431971399,1.1155568388558792,78.51252138632564,6.9658307804419,3612.2102316219098,0.3966399342170404,0.00499536560541162,67.75435242458815,3.5991265965088557,336.68146546394263,1088292.0283717425,641398.5156997802,1729690.5440715225,148.28469008097363,132.23676305978108,0.946126735680286,20.986164923652453,0.947126735680286,0.4404302145846944,31.555573728081722,2021-12-19,1109,25.32088102172514,125.30625537422225,924.7615353557153,7.36247071465894,7.511418245420131,Medium
179,5.670873525238041,0.19678391965737305,0.5756375330262763,22.648885081952006,9937.45284014067,2.375,36.34383175090008,Horizontal,Perforated,Natural Flow,4581.155771222126,184.74334683645066,3660.3849743911146,2928.307979512892,33.17254463146913,96.69403641080586,0.39571849499615985,1.1029008210923243,100.0,5.0,483.47018205402935,3.274283896351137,0.0006703620694575931,90.13794255131043,3.001192789207733,315.14881229775784,1398103.047666583,413858.13619024446,1811961.1838568274,136.99188768297176,86.14407118435638,0.6042815050038401,26.861154447641525,0.6052815050038401,0.43468952551069606,20.678473190093825,2015-11-11,3339,40.63797305698351,51.22847819737447,920.770796831011,8.274283896351136,1.1159367201775665,Deep
